Rn,seasonType,leagueId,eventId,date,venueId,attendance,homeTeamId,awayTeamId,homeTeamWinner,awayTeamWinner,homeTeamScore,awayTeamScore,homeTeamShootoutScore,awayTeamShootoutScore,statusId,updateTime
348,13281,4007,733556,2025-11-02 23:30:00,6559,2491,18187,9973,False,False,2,2,0,0,28,2025-11-05 05:35:34
349,13281,4007,733550,2025-11-03 22:00:00,5405,2153,6154,18127,False,False,2,2,0,0,28,2025-11-06 05:38:36
350,13281,4007,733558,2025-11-03 22:00:00,5444,1566,4806,10281,False,True,0,1,0,0,28,2025-11-06 05:38:36
351,13281,4007,733559,2025-11-07 22:00:00,8609,3731,20851,18126,True,False,2,1,0,0,28,2025-11-12 05:33:37
352,13281,4007,733565,2025-11-08 00:30:00,5378,2517,17313,3395,False,True,0,1,0,0,28,2025-11-13 05:33:08
353,13281,4007,733566,2025-11-08 19:00:00,6502,3722,18127,4936,False,False,1,1,0,0,28,2025-11-12 05:35:30
354,13281,4007,733560,2025-11-08 21:30:00,5196,38930,3458,4806,True,False,2,0,0,0,28,2025-11-12 05:35:30
355,13281,4007,733568,2025-11-08 23:30:00,6781,1627,9973,9966,False,False,2,2,0,0,28,2025-11-11 05:36:34
356,13281,4007,733564,2025-11-09 20:00:00,3508,11809,9971,10357,True,False,1,0,0,0,28,2025-11-14 05:35:18
357,13281,4007,733562,2025-11-09 21:30:00,5653,7173,9970,18187,False,False,2,2,0,0,28,2025-11-12 05:36:56
358,13281,4007,733567,2025-11-09 23:30:00,6183,1906,15424,3456,False,True,1,2,0,0,28,2025-11-12 05:36:57
359,13281,4007,733561,2025-11-10 22:00:00,2948,8922,10281,21888,True,False,1,0,0,0,28,2025-11-12 05:37:42
360,13281,4007,733563,2025-11-10 22:00:00,5624,19313,9318,6154,False,True,0,1,0,0,28,2025-11-14 05:36:09
361,13281,4007,733577,2025-11-14 23:00:00,6183,2220,15424,21888,False,False,2,2,0,0,28,2025-11-19 05:30:22
362,13281,4007,733570,2025-11-15 19:30:00,7139,2355,10357,18187,False,False,0,0,0,0,28,2025-11-17 05:37:05
363,13281,4007,733571,2025-11-15 19:30:00,5626,6651,9966,4936,True,False,3,1,0,0,28,2025-11-18 05:33:35
364,13281,4007,733572,2025-11-15 19:30:00,5653,3161,9970,9973,True,False,2,0,0,0,28,2025-11-22 14:34:46
365,13281,4007,733573,2025-11-15 19:30:00,3265,31922,3456,20851,False,False,0,0,0,0,28,2025-11-18 05:33:35
366,13281,4007,733578,2025-11-15 19:30:00,5444,799,4806,9318,False,False,1,1,0,0,28,2025-11-18 05:33:36
367,13281,4007,733569,2025-11-16 19:30:00,5405,3700,6154,17313,False,False,1,1,0,0,28,2025-11-19 05:32:00
368,13281,4007,733574,2025-11-16 19:30:00,3508,19222,9971,10281,True,False,2,0,0,0,28,2025-11-18 05:34:05
369,13281,4007,733575,2025-11-16 19:30:00,5724,6020,18126,3458,False,True,1,2,0,0,28,2025-11-18 05:34:06
370,13281,4007,733576,2025-11-16 19:30:00,7140,11005,3395,18127,True,False,1,0,0,0,28,2025-11-18 05:34:06
371,13281,4007,733584,2025-11-19 22:30:00,6781,2159,9973,4806,False,False,2,2,0,0,28,2025-11-21 05:32:25
372,13281,4007,733585,2025-11-22 22:30:00,6502,896,18127,9970,True,False,3,0,0,0,28,2025-12-03 05:17:58
373,13281,4007,733579,2025-11-23 19:30:00,7574,1060,21888,3456,False,True,1,2,0,0,28,2025-11-28 05:27:50
374,13281,4007,733580,2025-11-23 19:30:00,8609,4459,20851,15424,True,False,2,1,0,0,28,2025-11-27 05:24:24
375,13281,4007,733581,2025-11-23 19:30:00,10771,40931,3458,6154,True,False,1,0,0,0,28,2025-11-26 05:24:21
376,13281,4007,733582,2025-11-23 19:30:00,10772,10953,10281,9966,False,False,0,0,0,0,28,2025-11-26 05:24:22
377,13281,4007,733583,2025-11-23 19:30:00,5378,2038,17313,9971,True,False,1,0,0,0,28,2025-11-25 02:10:05
378,13281,4007,733586,2025-11-23 19:30:00,6559,2317,18187,18126,True,False,2,1,0,0,28,2025-11-26 05:24:23
379,13281,4007,733587,2025-11-23 19:30:00,10774,47572,4936,3395,True,False,3,1,0,0,28,2025-11-26 05:24:23
380,13281,4007,733588,2025-11-23 19:30:00,10773,19351,9318,10357,True,False,1,0,0,0,28,2025-11-26 05:24:22
1,13282,11067,733702,2025-02-28 13:00:00,5317,0,22563,18658,True,False,1,0,0,0,28,2025-03-01 05:25:33
2,13282,11067,733703,2025-03-01 13:00:00,5317,0,19150,19979,True,False,2,1,0,0,28,2025-03-02 05:26:55
3,13282,11067,733704,2025-03-01 13:00:00,7130,0,18654,22238,False,False,0,0,0,0,28,2025-03-02 05:26:55
4,13282,11067,733705,2025-03-01 13:00:00,9927,0,21873,19136,False,False,0,0,0,0,28,2025-03-02 05:26:56
5,13282,11067,733706,2025-03-01 13:00:00,9552,0,22564,18652,False,False,1,1,0,0,28,2025-03-02 05:26:55
6,13282,11067,733707,2025-03-01 13:00:00,9684,0,21871,8266,False,False,1,1,0,0,28,2025-03-02 05:26:55
7,13282,11067,733708,2025-03-01 13:00:00,7681,0,19978,18660,True,False,0,0,0,0,28,2025-03-02 05:26:56
8,13282,11067,733709,2025-03-02 13:00:00,5317,0,19140,18655,False,False,0,0,0,0,28,2025-03-02 19:38:03
9,13282,11067,733710,2025-03-02 13:00:00,7129,0,22565,8265,True,False,1,0,0,0,28,2025-03-02 19:38:03
10,13282,11067,733975,2025-03-07 13:00:00,9938,0,18660,18654,False,False,0,0,0,0,28,2025-03-08 05:26:02
11,13282,11067,733976,2025-03-08 13:00:00,5317,0,19150,19140,False,False,0,0,0,0,28,2025-03-09 05:27:00
12,13282,11067,733977,2025-03-08 13:00:00,7131,0,18655,21873,False,False,0,0,0,0,28,2025-03-09 05:27:00
13,13282,11067,733978,2025-03-08 13:00:00,7681,0,22238,22565,False,False,1,1,0,0,28,2025-03-09 05:27:00
14,13282,11067,733979,2025-03-08 13:00:00,7129,0,18652,21871,True,False,1,0,0,0,28,2025-03-09 05:27:00
15,13282,11067,733980,2025-03-08 13:00:00,7132,0,19979,18658,True,False,4,1,0,0,28,2025-03-09 05:27:01
16,13282,11067,733981,2025-03-08 13:00:00,7144,0,19136,19978,True,False,1,0,0,0,28,2025-03-09 05:27:01
17,13282,11067,733982,2025-03-09 13:00:00,5317,0,8266,22563,False,True,0,2,0,0,28,2025-03-10 04:27:20
18,13282,11067,733983,2025-03-09 13:00:00,7127,0,8265,22564,True,False,4,0,0,0,28,2025-03-10 04:27:20
19,13282,11067,734258,2025-03-14 13:00:00,5317,0,22563,18652,False,True,0,1,0,0,28,2025-04-02 04:10:12
20,13282,11067,734259,2025-03-15 13:00:00,5317,0,19140,19979,False,False,1,1,0,0,28,2025-04-02 04:12:14
21,13282,11067,734260,2025-03-15 13:00:00,7130,0,18654,19136,False,False,1,1,0,0,28,2025-04-02 04:12:14
22,13282,11067,734261,2025-03-15 13:00:00,9684,0,21871,8265,False,False,2,2,0,0,28,2025-04-02 04:12:15
23,13282,11067,734262,2025-03-15 13:00:00,9927,0,21873,19150,True,False,1,0,0,0,28,2025-04-02 04:12:16
24,13282,11067,734263,2025-03-15 13:00:00,9552,0,22564,22238,True,False,1,0,0,0,28,2025-04-02 04:12:15
25,13282,11067,734264,2025-03-15 13:00:00,7129,0,22565,18660,True,False,2,0,0,0,28,2025-04-02 04:12:15
26,13282,11067,734265,2025-03-16 13:00:00,7681,0,19978,18655,True,False,1,0,0,0,28,2025-03-17 04:24:05
27,13282,11067,734266,2025-03-16 13:00:00,9684,0,18658,8266,False,True,0,2,0,0,28,2025-03-17 04:24:05
28,13282,11067,734514,2025-03-29 13:00:00,7681,0,22238,21871,False,True,2,4,0,0,28,2025-04-02 04:20:57
29,13282,11067,734515,2025-03-29 13:00:00,5317,0,19150,19978,False,False,1,1,0,0,28,2025-04-02 04:20:57
30,13282,11067,734516,2025-03-29 13:00:00,7131,0,18655,18654,True,False,1,0,0,0,28,2025-04-02 04:20:58
31,13282,11067,734517,2025-03-29 13:00:00,7129,0,18652,18658,True,False,1,0,0,0,28,2025-04-02 04:20:58
32,13282,11067,734518,2025-03-29 13:00:00,7144,0,19136,22565,False,False,0,0,0,0,28,2025-04-02 04:20:59
33,13282,11067,734519,2025-03-29 13:00:00,9938,0,18660,22564,True,False,3,0,0,0,28,2025-04-02 04:21:00
34,13282,11067,734520,2025-03-29 13:00:00,7132,0,19979,8266,True,False,1,0,0,0,28,2025-04-02 04:20:59
35,13282,11067,734521,2025-03-30 13:00:00,5317,0,19140,21873,True,False,1,0,0,0,28,2025-04-02 04:22:09
36,13282,11067,734522,2025-03-30 13:00:00,7127,0,8265,22563,False,False,1,1,0,0,28,2025-04-02 04:22:09
37,13282,11067,735092,2025-04-05 13:00:00,7681,0,19978,19140,True,False,1,0,0,0,28,2025-04-06 04:23:25
38,13282,11067,735093,2025-04-05 13:00:00,7129,0,22565,18655,True,False,1,0,0,0,28,2025-04-06 04:23:26
39,13282,11067,735094,2025-04-05 13:00:00,9684,0,21871,18660,True,False,1,0,0,0,28,2025-04-06 04:23:25
40,13282,11067,735095,2025-04-05 13:00:00,7130,0,18654,19150,False,False,0,0,0,0,28,2025-04-06 04:23:24
41,13282,11067,735096,2025-04-05 13:00:00,5317,0,22563,22238,True,False,3,0,0,0,28,2025-04-06 04:23:26
42,13282,11067,735097,2025-04-05 13:00:00,9927,0,21873,19979,True,False,1,0,0,0,28,2025-04-06 04:23:27
43,13282,11067,735098,2025-04-05 13:00:00,9552,0,22564,19136,False,False,0,0,0,0,28,2025-04-06 04:23:25
44,13282,11067,735099,2025-04-06 13:00:00,7142,0,18658,8265,False,False,1,1,0,0,28,2025-04-15 04:22:16
45,13282,11067,735100,2025-04-06 13:00:00,5317,0,8266,18652,False,True,1,2,0,0,28,2025-04-15 04:22:15
46,13282,11067,735201,2025-04-12 13:00:00,7144,0,19136,21871,False,False,0,0,0,0,28,2025-04-15 04:27:37
47,13282,11067,735202,2025-04-12 13:00:00,7131,0,18655,22564,True,False,5,0,0,0,28,2025-04-13 04:36:01
48,13282,11067,735203,2025-04-12 13:00:00,7142,0,22238,18658,True,False,2,1,0,0,28,2025-04-15 04:27:36
49,13282,11067,735204,2025-04-12 13:00:00,9927,0,21873,19978,True,False,4,1,0,0,28,2025-04-15 04:27:38
50,13282,11067,735205,2025-04-12 13:00:00,5317,0,18660,22563,False,False,1,1,0,0,28,2025-04-15 04:27:39
51,13282,11067,735206,2025-04-12 13:00:00,7132,0,19979,18652,True,False,2,1,0,0,28,2025-04-15 04:27:38
52,13282,11067,735207,2025-04-13 13:00:00,5317,0,19140,18654,False,True,0,1,0,0,28,2025-04-15 04:29:16
53,13282,11067,735208,2025-04-13 13:00:00,9927,0,19150,22565,False,True,0,1,0,0,28,2025-04-15 04:29:16
54,13282,11067,735209,2025-04-13 13:00:00,7127,0,8265,8266,True,False,1,0,0,0,28,2025-04-15 04:29:17
55,13282,11067,735352,2025-04-19 13:00:00,9684,0,21871,18655,False,False,0,0,0,0,28,2025-04-20 15:14:48
56,13282,11067,735353,2025-04-20 13:00:00,7142,0,18658,18660,True,False,1,0,0,0,28,2025-04-21 02:08:06
57,13282,11067,735354,2025-04-20 13:00:00,5317,0,8266,22238,False,True,0,1,0,0,28,2025-04-21 02:08:05
58,13282,11067,735355,2025-04-20 13:00:00,7681,0,19978,19979,False,False,2,2,0,0,28,2025-04-21 02:08:06
59,13282,11067,735356,2025-04-21 13:00:00,5317,0,22563,19136,False,False,1,1,0,0,28,2025-04-21 22:24:15
60,13282,11067,735357,2025-04-21 13:00:00,7129,0,18652,8265,False,False,0,0,0,0,28,2025-04-21 22:24:14
61,13282,11067,735358,2025-04-21 13:00:00,7130,0,18654,21873,False,True,0,1,0,0,28,2025-04-21 22:24:13
62,13282,11067,735359,2025-04-21 13:00:00,9552,0,22564,19150,False,True,0,3,0,0,28,2025-05-13 04:10:39
63,13282,11067,735360,2025-04-21 13:00:00,10283,0,22565,19140,True,False,1,0,0,0,28,2025-04-21 22:24:14
64,13282,11067,735429,2025-04-25 13:00:00,-1,0,19150,21871,True,False,1,0,0,0,28,2025-04-26 04:26:33
65,13282,11067,735430,2025-04-26 13:00:00,-1,0,19979,8265,False,False,1,1,0,0,28,2025-04-26 18:39:32
66,13282,11067,735431,2025-04-26 13:00:00,-1,0,21873,22565,False,False,0,0,0,0,28,2025-04-26 18:39:32
67,13282,11067,735432,2025-04-26 13:00:00,-1,0,19136,18658,False,False,1,1,0,0,28,2025-04-26 18:39:31
68,13282,11067,735433,2025-04-26 13:00:00,-1,0,19978,18654,False,False,1,1,0,0,28,2025-04-26 18:39:31
69,13282,11067,735434,2025-04-26 13:00:00,-1,0,18655,22563,False,False,0,0,0,0,28,2025-04-26 18:39:31
70,13282,11067,735435,2025-04-26 13:00:00,-1,0,22238,18652,False,False,1,1,0,0,28,2025-04-26 18:39:30
71,13282,11067,735436,2025-04-26 13:00:00,-1,0,18660,8266,False,True,0,1,0,0,28,2025-04-26 18:39:32
72,13282,11067,735437,2025-04-27 13:00:00,-1,0,19140,22564,False,False,0,0,0,0,28,2025-04-28 04:28:23
73,13282,11067,735438,2025-04-30 13:00:00,-1,0,8266,19136,False,True,1,2,0,0,28,2025-05-01 04:25:13
74,13282,11067,735439,2025-04-30 13:00:00,-1,0,18654,19979,False,False,0,0,0,0,28,2025-05-01 04:25:13
75,13282,11067,735440,2025-04-30 13:00:00,-1,0,21871,19140,False,False,0,0,0,0,28,2025-05-01 04:25:13
76,13282,11067,735441,2025-04-30 13:00:00,-1,0,8265,22238,True,False,1,0,0,0,28,2025-05-01 04:25:13
77,13282,11067,735442,2025-04-30 13:00:00,-1,0,22564,21873,False,True,1,2,0,0,28,2025-05-01 04:25:14
78,13282,11067,735443,2025-04-30 13:00:00,-1,0,18652,18660,False,True,1,2,0,0,28,2025-05-01 04:25:14
79,13282,11067,735444,2025-04-30 13:00:00,-1,0,18658,18655,False,True,1,2,0,0,28,2025-05-01 04:25:14
80,13282,11067,735445,2025-05-01 13:00:00,-1,0,22565,19978,False,False,1,1,0,0,28,2025-05-02 04:24:47
81,13282,11067,735446,2025-05-01 13:00:00,-1,0,22563,19150,True,False,1,0,0,0,28,2025-05-02 04:24:47
82,13282,11067,735447,2025-05-03 13:00:00,7131,0,18655,8266,False,False,0,0,0,0,28,2025-05-05 04:30:16
83,13282,11067,735448,2025-05-03 13:00:00,-1,0,19136,18652,False,False,0,0,0,0,28,2025-05-05 04:30:17
84,13282,11067,735449,2025-05-03 13:00:00,-1,0,21873,21871,False,False,0,0,0,0,28,2025-05-05 04:30:17
85,13282,11067,735450,2025-05-03 13:00:00,-1,0,19979,22238,True,False,1,0,0,0,28,2025-05-05 04:30:17
86,13282,11067,735451,2025-05-03 13:00:00,-1,0,18660,8265,False,True,0,2,0,0,28,2025-05-05 04:30:18
87,13282,11067,735452,2025-05-04 13:00:00,-1,0,18654,22565,False,True,0,1,0,0,28,2025-05-05 04:31:30
88,13282,11067,735453,2025-05-04 13:00:00,-1,0,19140,22563,False,True,0,1,0,0,28,2025-05-05 04:31:30
89,13282,11067,735454,2025-05-04 13:00:00,-1,0,19978,22564,False,False,0,0,0,0,28,2025-05-05 04:31:31
90,13282,11067,735455,2025-05-05 13:00:00,-1,0,19150,18658,True,False,2,1,0,0,28,2025-05-07 04:26:20
91,13282,11067,735649,2025-05-10 13:00:00,-1,0,8266,19150,False,False,1,1,0,0,28,2025-05-12 04:23:58
92,13282,11067,735650,2025-05-10 13:00:00,-1,0,21871,19978,False,False,0,0,0,0,28,2025-05-12 04:23:58
93,13282,11067,735651,2025-05-10 13:00:00,-1,0,22238,18660,False,False,1,1,0,0,28,2025-05-12 04:23:58
94,13282,11067,735653,2025-05-10 13:00:00,-1,0,22565,19979,False,False,2,2,0,0,28,2025-05-12 04:23:59
95,13282,11067,735654,2025-05-10 13:00:00,7129,0,18652,18655,False,False,2,2,0,0,28,2025-05-12 04:23:59
96,13282,11067,735652,2025-05-11 13:00:00,9552,0,22564,18654,False,True,2,4,0,0,28,2025-05-11 15:47:36
97,13282,11067,735655,2025-05-11 13:00:00,-1,0,8265,19136,False,False,1,1,0,0,28,2025-05-11 15:47:36
98,13282,11067,735656,2025-05-11 13:00:00,-1,0,22563,21873,True,False,2,0,0,0,28,2025-05-11 15:47:37
99,13282,11067,735657,2025-05-11 13:00:00,-1,0,18658,19140,True,False,2,0,0,0,28,2025-05-11 15:47:37
100,13282,11067,735749,2025-05-17 13:00:00,-1,0,18654,21871,False,True,0,1,0,0,28,2025-05-18 04:27:22
101,13282,11067,735750,2025-05-17 13:00:00,-1,0,19150,18652,True,False,1,0,0,0,28,2025-05-18 04:27:23
102,13282,11067,735751,2025-05-17 13:00:00,-1,0,18655,8265,True,False,2,1,0,0,28,2025-05-18 04:27:23
103,13282,11067,735752,2025-05-17 13:00:00,-1,0,22565,22564,True,False,4,0,0,0,28,2025-05-18 04:27:24
104,13282,11067,735753,2025-05-17 13:00:00,-1,0,19979,18660,False,False,1,1,0,0,28,2025-05-18 04:27:25
105,13282,11067,735754,2025-05-17 13:00:00,-1,0,21873,18658,True,False,4,0,0,0,28,2025-05-18 04:27:24
106,13282,11067,735755,2025-05-17 13:00:00,-1,0,19978,22563,False,False,0,0,0,0,28,2025-05-18 04:27:23
107,13282,11067,735756,2025-05-17 13:00:00,-1,0,19136,22238,False,False,1,1,0,0,28,2025-05-18 04:27:24
108,13282,11067,735757,2025-05-18 13:00:00,-1,0,19140,8266,False,False,1,1,0,0,28,2025-05-19 04:29:09
109,13282,11067,735823,2025-05-23 13:00:00,5317,0,22563,18654,False,False,0,0,0,0,27,2025-05-24 04:27:35
110,13282,11067,735824,2025-05-24 13:00:00,-1,0,21871,22565,False,False,1,1,0,0,28,2025-05-25 04:27:17
111,13282,11067,735825,2025-05-24 13:00:00,-1,0,22564,19979,False,True,0,1,0,0,28,2025-05-25 04:27:18
112,13282,11067,735826,2025-05-24 13:00:00,-1,0,22238,18655,False,False,0,0,0,0,28,2025-05-25 04:27:17
113,13282,11067,735827,2025-05-24 13:00:00,-1,0,18652,19140,True,False,2,1,0,0,28,2025-05-25 04:27:18
114,13282,11067,735828,2025-05-24 13:00:00,-1,0,18660,19136,False,False,0,0,0,0,28,2025-05-25 04:27:18
115,13282,11067,735829,2025-05-25 13:00:00,-1,0,8266,21873,False,True,1,3,0,0,28,2025-05-26 04:27:25
116,13282,11067,735830,2025-05-25 13:00:00,-1,0,8265,19150,False,True,0,1,0,0,28,2025-05-26 04:27:25
117,13282,11067,735831,2025-05-25 13:00:00,-1,0,18658,19978,False,True,0,1,0,0,28,2025-05-26 04:27:26
118,13282,11067,736058,2025-05-31 13:00:00,-1,0,19150,22238,False,True,0,2,0,0,28,2025-06-01 04:25:19
119,13282,11067,736059,2025-05-31 13:00:00,-1,0,18654,18658,False,False,0,0,0,0,28,2025-06-01 04:25:19
120,13282,11067,736060,2025-05-31 13:00:00,-1,0,18655,18660,True,False,1,0,0,0,28,2025-06-01 04:25:20
121,13282,11067,736061,2025-05-31 13:00:00,-1,0,21873,18652,False,False,0,0,0,0,28,2025-06-01 04:25:21
122,13282,11067,736062,2025-05-31 13:00:00,-1,0,22565,22563,True,False,1,0,0,0,28,2025-06-01 04:25:21
123,13282,11067,736063,2025-05-31 13:00:00,-1,0,19978,8266,False,True,0,1,0,0,28,2025-06-01 04:25:20
124,13282,11067,736064,2025-05-31 13:00:00,-1,0,19979,19136,False,True,0,1,0,0,28,2025-06-01 04:25:21
125,13282,11067,736065,2025-06-01 13:00:00,5317,0,19140,8265,False,False,0,0,0,0,28,2025-06-02 04:25:36
126,13282,11067,736066,2025-06-01 13:00:00,9552,0,22564,21871,False,False,1,1,0,0,28,2025-06-02 04:25:37
127,13282,11067,738435,2025-06-14 13:00:00,9684,0,21871,19979,False,True,0,1,0,0,28,2025-07-03 11:13:12
128,13282,11067,738436,2025-06-14 13:00:00,5317,0,8266,18654,True,False,1,0,0,0,28,2025-07-03 11:13:12
129,13282,11067,738437,2025-06-14 13:00:00,7142,0,22238,19140,False,False,1,1,0,0,28,2025-07-03 11:13:12
130,13282,11067,738438,2025-06-14 13:00:00,7129,0,18652,19978,False,False,1,1,0,0,28,2025-07-03 11:13:13
131,13282,11067,738439,2025-06-14 13:00:00,9938,0,18660,19150,True,False,1,0,0,0,28,2025-07-03 11:13:13
132,13282,11067,738440,2025-06-14 13:00:00,7144,0,19136,18655,True,False,4,0,0,0,28,2025-07-03 11:13:13
133,13282,11067,738441,2025-06-15 13:00:00,5317,0,22563,22564,True,False,1,0,0,0,28,2025-07-03 11:13:34
134,13282,11067,738442,2025-06-15 13:00:00,7127,0,8265,21873,False,True,2,3,0,0,28,2025-07-03 11:13:34
135,13282,11067,738443,2025-06-15 13:00:00,7142,0,18658,22565,False,False,2,2,0,0,28,2025-06-16 04:24:32
136,13282,11067,738444,2025-06-18 13:00:00,5317,0,19150,19136,False,False,0,0,0,0,28,2025-07-03 11:13:52
137,13282,11067,738445,2025-06-18 13:00:00,9684,0,21871,22563,False,False,2,2,0,0,28,2025-07-03 11:13:52
138,13282,11067,738446,2025-06-18 13:00:00,7130,0,18654,18652,True,False,1,0,0,0,28,2025-06-19 04:19:57
139,13282,11067,738447,2025-06-18 13:00:00,7681,0,19978,8265,False,True,0,1,0,0,28,2025-07-03 11:13:52
140,13282,11067,738448,2025-06-18 13:00:00,7132,0,19979,18655,False,False,1,1,0,0,28,2025-06-19 04:20:00
141,13282,11067,738449,2025-06-18 13:00:00,9927,0,21873,22238,True,False,1,0,0,0,28,2025-06-19 04:19:59
142,13282,11067,738450,2025-06-19 13:00:00,9552,0,22564,18658,False,True,0,3,0,0,28,2025-06-20 04:20:16
143,13282,11067,738451,2025-06-19 13:00:00,5317,0,19140,18660,True,False,1,0,0,0,28,2025-07-03 11:13:59
144,13282,11067,738452,2025-06-19 13:00:00,10283,0,22565,8266,True,False,2,1,0,0,28,2025-07-03 11:13:59
145,13282,11067,738453,2025-06-21 13:00:00,7131,0,18655,19150,False,False,0,0,0,0,28,2025-06-22 04:13:53
146,13282,11067,738454,2025-06-21 13:00:00,7142,0,22238,19978,True,False,1,0,0,0,28,2025-06-22 04:13:53
147,13282,11067,738455,2025-06-21 13:00:00,5317,0,22563,19979,False,True,0,1,0,0,28,2025-06-22 04:13:54
148,13282,11067,738456,2025-06-22 13:00:00,5317,0,8266,22564,True,False,2,0,0,0,28,2025-06-23 04:15:21
149,13282,11067,738457,2025-06-22 13:00:00,7127,0,8265,18654,False,False,0,0,0,0,28,2025-06-23 04:15:21
150,13282,11067,738458,2025-06-22 13:00:00,7129,0,18652,22565,True,False,3,1,0,0,28,2025-06-23 04:15:22
151,13282,11067,738459,2025-06-22 13:00:00,7142,0,18658,21871,True,False,5,1,0,0,28,2025-06-23 04:15:22
152,13282,11067,738460,2025-06-22 13:00:00,7144,0,19136,19140,False,False,1,1,0,0,27,2025-06-23 04:15:22
153,13282,11067,738461,2025-06-22 13:00:00,9938,0,18660,21873,False,True,0,1,0,0,28,2025-06-23 04:15:22
154,13282,11067,743814,2025-06-28 13:00:00,7142,0,22238,18654,True,False,1,0,0,0,28,2025-06-28 23:17:49
155,13282,11067,743815,2025-06-28 13:00:00,7131,0,18655,19140,False,False,0,0,0,0,28,2025-06-28 23:17:50
156,13282,11067,743816,2025-06-28 13:00:00,7129,0,18652,22564,True,False,5,2,0,0,28,2025-06-28 23:17:50
157,13282,11067,743817,2025-06-28 13:00:00,7144,0,19136,21873,False,False,1,1,0,0,28,2025-06-28 23:17:50
158,13282,11067,743818,2025-06-28 13:00:00,7132,0,19979,19150,False,False,0,0,0,0,28,2025-06-28 23:17:50
159,13282,11067,743819,2025-06-28 13:00:00,9938,0,18660,19978,True,False,1,0,0,0,28,2025-07-03 11:16:05
160,13282,11067,743820,2025-06-29 13:00:00,5317,0,8266,21871,False,False,0,0,0,0,28,2025-06-30 04:13:34
161,13282,11067,743821,2025-06-29 13:00:00,7127,0,8265,22565,False,True,0,1,0,0,28,2025-06-30 04:13:34
162,13282,11067,743822,2025-06-29 13:00:00,7142,0,18658,22563,False,False,0,0,0,0,28,2025-06-30 04:13:34
163,13282,11067,747874,2025-07-05 13:00:00,7130,0,18654,18660,True,False,2,1,0,0,28,2025-07-06 12:39:07
164,13282,11067,747875,2025-07-05 13:00:00,5317,0,19140,19150,False,True,0,2,0,0,28,2025-07-06 12:39:08
165,13282,11067,747876,2025-07-05 13:00:00,9684,0,21871,18652,False,True,0,1,0,0,28,2025-07-06 12:39:08
166,13282,11067,747877,2025-07-05 13:00:00,10283,0,22565,22238,True,False,1,0,0,0,28,2025-07-06 12:39:08
167,13282,11067,747879,2025-07-05 13:00:00,9927,0,21873,18655,False,False,1,1,0,0,28,2025-07-06 12:39:09
168,13282,11067,747880,2025-07-06 13:00:00,9552,0,22564,8265,False,False,0,0,0,0,28,2025-07-07 04:11:00
169,13282,11067,747881,2025-07-06 13:00:00,5317,0,22563,8266,False,True,0,1,0,0,28,2025-07-07 04:11:00
170,13282,11067,747882,2025-07-06 13:00:00,7142,0,18658,19979,False,False,1,1,0,0,28,2025-07-07 04:11:01
171,13282,11067,747883,2025-07-12 13:00:00,7142,0,22238,22564,True,False,1,0,0,0,28,2025-07-13 04:12:26
172,13282,11067,747884,2025-07-12 13:00:00,5317,0,19150,21873,False,True,2,3,0,0,28,2025-07-13 04:12:26
173,13282,11067,747885,2025-07-12 13:00:00,7131,0,18655,19978,False,False,0,0,0,0,28,2025-07-13 04:12:26
174,13282,11067,747886,2025-07-12 13:00:00,7129,0,18652,22563,False,True,1,2,0,0,28,2025-07-13 04:12:27
175,13282,11067,747887,2025-07-12 13:00:00,7144,0,19136,18654,True,False,1,0,0,0,28,2025-07-13 04:12:27
176,13282,11067,747888,2025-07-12 13:00:00,7132,0,19979,19140,True,False,1,0,0,0,28,2025-07-13 04:12:27
177,13282,11067,747889,2025-07-12 13:00:00,9938,0,18660,22565,True,False,1,0,0,0,28,2025-07-13 04:12:28
178,13282,11067,747890,2025-07-13 13:00:00,5317,0,8266,18658,False,False,1,1,0,0,28,2025-07-13 19:25:47
179,13282,11067,747891,2025-07-13 13:00:00,7127,0,8265,21871,True,False,1,0,0,0,28,2025-07-13 19:25:47
180,13282,11067,747892,2025-07-19 13:00:00,5317,0,8266,19979,False,False,0,0,0,0,28,2025-07-20 04:14:19
181,13282,11067,747893,2025-07-19 13:00:00,7130,0,18654,18655,True,False,1,0,0,0,28,2025-07-20 04:14:19
182,13282,11067,747894,2025-07-19 13:00:00,9684,0,21871,22238,True,False,2,0,0,0,28,2025-07-20 04:14:20
183,13282,11067,747895,2025-07-19 13:00:00,9552,0,22564,18660,False,True,0,1,0,0,28,2025-07-20 04:14:20
184,13282,11067,747896,2025-07-19 13:00:00,10283,0,22565,19136,False,True,0,2,0,0,28,2025-07-20 04:14:21
185,13282,11067,747897,2025-07-19 13:00:00,7681,0,19978,19150,False,True,0,1,0,0,28,2025-07-20 04:14:21
186,13282,11067,747898,2025-07-19 13:00:00,9927,0,21873,19140,True,False,1,0,0,0,28,2025-07-20 04:14:21
187,13282,11067,747899,2025-07-19 13:00:00,7142,0,18658,18652,False,True,1,1,0,0,28,2025-07-20 04:14:22
188,13282,11067,747900,2025-07-20 13:00:00,5317,0,22563,8265,True,False,2,1,0,0,28,2025-07-21 04:14:51
189,13282,11067,747901,2025-07-23 13:00:00,5317,0,19150,18654,True,False,1,0,0,0,28,2025-07-24 04:14:23
190,13282,11067,747902,2025-07-23 13:00:00,7131,0,18655,22565,False,False,1,1,0,0,28,2025-07-24 04:14:24
